security_key,temp_code,code,name,issuer_name,lifecycle_stage,application_date,a1_date,application_status,application_status_update_date,hearing_date,prospectus_date,offer_start_date,offer_end_date,pricing_date,allotment_result_date,expected_listing_date,listing_date,board,industry,sub_industry,offer_price_low,offer_price_high,issue_price,final_price_position,board_lot,fundraising_amount_hkd,market_cap_at_ipo_hkd,net_proceeds_hkd,issue_pe,public_subscription_multiple,international_subscription_multiple,one_lot_success_rate,clawback_ratio,cornerstone_names,cornerstone_investor_count,cornerstone_amount_hkd,cornerstone_shares,cornerstone_ratio,cornerstone_lockup_months,cornerstone_lockup_end_date,cornerstone_quality_tags,sponsor_names,overall_coordinator_names,bookrunner_names,underwriter_names,proceeds_use,primary_signal,primary_action,data_completeness_score,next_data_action,source_files,number,result_or_latest_date_raw,offer_type,has_public_offer,is_transfer_or_intro_raw,reserved_f007,market_cap_at_ipo_hkd_mn,global_offer_shares_initial,global_offer_shares_final_base,global_offer_shares_with_oa,global_offer_shares_ex_oa_or_exercised_raw,public_offer_shares_initial,public_offer_shares_final,international_offer_shares_initial,international_offer_shares_final,placing_or_reserved_shares_initial_raw,placing_or_reserved_shares_final_raw,other_offer_shares_initial_raw,other_offer_shares_final_raw,over_allotment_option_shares,over_allotment_exercised_shares,reserved_f037,reserved_f038,sale_shares_initial_raw,sale_shares_final_raw,cornerstone_shares_from_first_issue,gross_proceeds_with_oa_hkd,gross_proceeds_base_hkd,gross_proceeds_oa_hkd,listing_expenses_hkd,offer_currency,par_value,par_value_currency,reserved_f026,public_subscription_multiple_first_issue,reserved_f051,international_subscription_multiple_first_issue
2629.HK,,2629.HK,MIRXES-B,MIRXES-B,已上市180D后,,,,,,2025-05-15 00:00:00,2025-05-15 00:00:00,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-22 00:00:00,2025-05-23 00:00:00,2025-05-23,主板,,,23.3,23.3,23.3,,100.0,,2353490000.0,880500000.0,41.369369369369,25.51,0.98,,,,,,,,,,,,,,,"约51%将用于公司核心产品GASTROClearTM的研发、监管备案以及生产及商业化;约24%将用于正在进行及计划进行的研发提供资金,以进一步开发公司的管线产品;约15%将用于加强并整合公司的‘端到端’能力,以把握价值链上的巨大商业潜力;约10%将用于公司的营运资金及其他一般公司用途。",待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,148,2025/05/22,"发售以供认购,发售以供配售",是,否,,2353.49,46620000.0,46620000.0,46620000.0,46620000.0,4662000.0,5873700.0,41958000.0,40746300.0,,,,,,,,,,,19286400,1086246000.0,1086246000.0,0.0000,205746000.0,HKD,0.0000100000,USD,,25.51,,0.98
3750.HK,,3750.HK,宁德时代,宁德时代,已上市180D后,,,,,,2025-05-12 00:00:00,2025-05-12 00:00:00,2025-05-15 00:00:00,2025-05-16 00:00:00,2025-05-19 00:00:00,2025-05-20 00:00:00,2025-05-20,主板,,,,263.0,263.0,,100.0,,26565240000.0,40636500000.0,49.678673469291,151.15,15.17,,,,,,,,,,,,,,,约90%将用于推进匈牙利项目第一期及第二期建设。约10%将用于营运资金及其他一般企业用途。,公开认购强,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6111111111111112,补IPO打新中签结果,港股IPO首发信息一览.csv,149,2025/05/20,"发售以供认购,发售以供配售",是,否,,26565.24,117894500.0,135578600.0,138231200.0,155915300.0,8842100.0,10168400.0,109052400.0,125410200.0,,,,,20336700,20336700,,,,,77455400,41005723900.0,35657171800.0,5348552100.0000,369223900.0,HKD,1.0000000000,CNY,,151.15,,15.17
6831.HK,,6831.HK,绿茶集团,绿茶集团,已上市180D后,,,,,,2025-05-08 00:00:00,2025-05-08 00:00:00,2025-05-13 00:00:00,2025-05-08 00:00:00,2025-05-15 00:00:00,2025-05-16 00:00:00,2025-05-16,主板,,,7.19,7.19,7.19,,400.0,,2905000000.0,745780000.0,71.428571428571,317.54,7.2,,,,,,,,,,,,,,,约63.3%将用于扩大公司的餐厅网络。约26.3%将用于拨付在浙江省设立中央食材加工设施所需的资本开支。约5.4%将于未来三年内用于升级公司的信息技术系统及相关基础设施。约5.0%将拨作营运资金及其他一般企业用途。,公开认购强,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,150,2025/06/12,"发售以供认购,发售以供配售,发售现有证券",是,否,,2905.0,168364000.0,168364000.0,193618400.0,168364000.0,16836400.0,84182000.0,151527600.0,84182000.0,,,50509200,50509200,25254400,0,10102000,0,,,84182000,847376012.0,847376012.0,0.0000,101596012.0,HKD,0.0000200000,USD,,317.54,,7.2
2865.HK,,2865.HK,钧达股份,钧达股份,已上市180D后,,,,,,2025-04-28 00:00:00,2025-04-28 00:00:00,2025-05-02 00:00:00,2025-05-06 00:00:00,2025-05-07 00:00:00,2025-05-08 00:00:00,2025-05-08,主板,,,20.4,28.6,22.15,0.2134146341463414,100.0,,2888840000.0,1291670000.0,35.094624314072,3.5,1.08,,,,,,,,,,,,,,,"所得款项约75.0%将用于兴建一个年化产能约为5GW(约等于截至2024年12月31日的年化产能44.1GW的11.3%)并预期将于2026年开始商业生产的海外光伏电池生产基地(‘海外工厂’)。所得款项约8.0%将用于研发先进技术,以保持公司在光伏电池及生产工艺方面的技术领先地位。所得款项约7.0%将用于建立及加强公司的海外销售业务及分销渠道。所得款项约10.0%将用作营运资金及一般公司用途。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,151,2025/06/02,"发售以供认购,发售以供配售",是,否,,2888.84,63432300.0,63432300.0,72947100.0,63432300.0,6343300.0,6343300.0,57089000.0,57089000.0,,,,,9514800,0,,,,,22087100,1405030000.0,1405025445.0,0.0000,113360000.0,HKD,1.0000000000,CNY,,3.5,,1.08
2589.HK,,2589.HK,沪上阿姨,沪上阿姨,已上市180D后,,,,,,2025-04-28 00:00:00,2025-04-28 00:00:00,2025-05-02 00:00:00,2025-05-06 00:00:00,2025-05-07 00:00:00,2025-05-08 00:00:00,2025-05-08,主板,,,95.57,113.12,113.12,1.0,30.0,,3427830000.0,233900000.0,22.838130353724,3616.83,2.57,,,,,,,,,,,,,,,"约25.0%将用于提升公司的数字化能力。约20.0%将用于研发以提高原材料及食材的品质,打造热销产品,丰富公司的产品种类,以及升级公司的设备及机器。约20.0%将用于提升公司的生产、加工、仓储、物流及分销能力,藉此加强公司的供应链能力。约15.0%将用于提升公司的品牌势能并进一步扩张及壮大公司的门店网络。约10.0%将用于投资各种营销活动。约10.0%将用作营运资金及其他一般企业用途。",散户极热/易拥挤,谨慎或回避一级；只做二级事件观察,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,152,2025/06/01,"发售以供认购,发售以供配售",是,否,,3427.83,2411340.0,2411340.0,2773020.0,2773020.0,241140.0,1205670.0,2170200.0,1205670.0,,,,,361680,361680,,,,,626130,313713241.6,272770780.8,40913241.6000,79813241.6,HKD,1.0000000000,CNY,,3616.83,,2.57
1333.HK,,1333.HK,博雷顿,博雷顿,已上市180D后,,,,,,2025-04-25 00:00:00,2025-04-25 00:00:00,2025-04-30 00:00:00,2025-04-25 00:00:00,2025-05-06 00:00:00,2025-05-07 00:00:00,2025-05-07,主板,,,18.0,18.0,18.0,,200.0,,3636310000.0,147800000.0,27.136752136752,198.72,0.92,,,,,,,,,,,,,,,"约40%预期用于投资技术进步以及开发新产品及服务。约40%预期将用于建立制造工厂及采购必要机器,以提升公司的制造能力。约10%预期将用于扩大公司的销售及服务网络,以及提升公司的品牌知名度。约10%预期将用于营运资金及一般公司用途。",公开认购强,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,153,2025/05/06,"发售以供认购,发售以供配售",是,否,,3636.31,13000000.0,13000000.0,14950000.0,13000000.0,1300000.0,2600000.0,11700000.0,10400000.0,,,,,1950000,,,,,,3506200,234000000.0,234000000.0,0.0000,86200000.0,HKD,1.0000000000,CNY,,198.72,,0.92
9606.HK,,9606.HK,映恩生物-B,映恩生物-B,已上市180D后,,,,,,2025-04-07 00:00:00,2025-04-07 00:00:00,2025-04-10 00:00:00,2025-04-11 00:00:00,2025-04-14 00:00:00,2025-04-15 00:00:00,2025-04-15,主板,,,94.6,103.2,94.6,0.0,100.0,,10424080000.0,1747520000.0,26.799985952308,115.14,13.52,,,,,,,,,,,,,,,"约45.0%将在保留地区用于研究、开发及商业化公司的核心产品(即DB-1303及DB-1311);约30.0%将用于研发公司的关键产品;约15.0%将用于为公司ADC技术平台的持续开发提供资金,推进公司的其他管线资产以及探索及开发新药物资产;约10.0%将用于运营资金及其他一般公司用途。",公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,154,2025/05/06,"发售以供认购,发售以供配售",是,否,,10424.08,15071600.0,17332300.0,17332300.0,19932100.0,1507200.0,7535800.0,13564400.0,9796500.0,,,,,2260700,2599800,,,,,5341800,1885576660.0,1639635580.0,245941080.0000,138056660.0,HKD,0.0001000000,USD,,115.14,,13.52
3677.HK,,3677.HK,正力新能,正力新能,已上市180D后,,,,,,2025-04-03 00:00:00,2025-04-03 00:00:00,2025-04-09 00:00:00,2025-04-03 00:00:00,2025-04-11 00:00:00,2025-04-14 00:00:00,2025-04-14,主板,,,8.27,8.27,8.27,,300.0,,2506020000.0,927500000.0,61.785564122973,3.51,1.13,,,,,,,,,,,,,,,约80.0%将用于产能扩张及建设智能制造设施及柔性生产线。约10.0%将用于各项研发活动。约10.0%将用作为营运资金及其他一般公司用途拨资。,公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,155,2025/05/09,"发售以供认购,发售以供配售",是,否,,2506.02,121523700.0,121523700.0,139752000.0,121523700.0,12152400.0,12152400.0,109371300.0,109371300.0,,,,,18228300,0,,,,,93039300,1005100000.0,1005000999.0,0.0000,77600000.0,HKD,1.0000000000,CNY,,3.51,,1.13
2625.HK,,2625.HK,江苏宏信,江苏宏信,已上市180D后,,,,,,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00,2025-03-28 00:00:00,2025-03-31 00:00:00,2025-03-31,主板,,,2.5,3.0,2.5,0.0,1000.0,,3030252000.0,92550000.0,29.124038533343,46.96,0.93,,,,,,,,,,,,,,,"约30.9%将用作开设新零售店铺,约41.2%将用作建立新配送中心(‘新配送中心’),约26.8%将用作建立新的餐食中央厨房(‘新中央厨房’),约1.1%将用于增强公司的ERP系统及基础设施系统。",待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,156,2025/03/28,"发售以供认购,发售以供配售",是,否,,3030.252,53562000.0,53562000.0,61596000.0,53562000.0,5357000.0,8892000.0,48205000.0,44670000.0,,,,,8034000,0,,,,,15444000,133910000.0,133905000.0,0.0000,41360000.0,HKD,1.0000000000,CNY,,46.96,,0.93
2569.HK,,2569.HK,舒宝国际,舒宝国际,已上市180D后,,,,,,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00,2025-03-27,主板,,,0.5,0.6,0.51,0.10000000000000012,5000.0,,3030250000.0,86000000.0,,167.09,1.02,,,,,,,,,,,,,,,约29.2%用作购入机器以成立新婴童护理用品及女性护理用品生产线;约26.0%用作购入机器以成立两条新无纺布生产线;约17.1%用作加强品牌、营销及推广活动;约17.7%用于仓库升级改造及IT基础设施投资;约10.0%用作公司的一般营运资金。,公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,157,2025/03/26,"发售以供认购,发售以供配售",是,否,,3030.25,250000000.0,250000000.0,287500000.0,250000000.0,25000000.0,125000000.0,225000000.0,125000000.0,,,,,37500000,,,,,,,127500000.0,127500000.0,0.0000,41500000.0,HKD,0.0001000000,HKD,,167.09,,1.02
2610.HK,,2610.HK,南山铝业国际,南山铝业国际,已上市180D后,,,,,,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-25,主板,,,26.6,31.5,26.6,0.0,100.0,,3181770000.0,2251760000.0,39.286388723842,3.89,1.67,,,,,,,,,,,,,,,"(a)约90%将用于公司在印尼廖内群岛省民丹岛经济特区的氧化铝生产项目的开发与建设,以通过新氧化铝生产项目将氧化铝产能进一步扩大至合共四百万吨氧化铝。所得款项净额将主要用于新氧化铝生产项目项下第二个一百万吨设计产能的建设及扩建,包括(其中包括)建设相关氧化铝生产设施、在深水港建设配套设备、煤制气厂的建设及扩能以及采购机械与设备。(b)约10%将用于为公司的一般营运资金提供资金。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,158,2025/04/22,"发售以供认购,发售以供配售",是,否,,3181.77,88235300.0,88235300.0,101470500.0,89435200.0,8823600.0,8823600.0,79411700.0,79411700.0,,,,,13235200,1199900,,,,,35136300,2379017340.0,2347058980.0,31917340.0000,127257340.0,HKD,0.0000002000,USD,,3.89,,1.67
2561.HK,,2561.HK,维昇药业-B,维昇药业-B,已上市180D后,,,,,,2025-03-13 00:00:00,2025-03-13 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-21,主板,,,68.44,75.28,68.8,0.052631578947368314,100.0,,7603920000.0,672300000.0,71.48617387974,72.64,1.65,,,,,,,,,,,,,,,"约84.0%用于为正在进行的进口核心产品的BLA注册,正在进行的及计划中的本地生产核心产品的研发及BLA注册,计划中的新适应症扩展临床试验,以及公司核心产品隆培促生长素(lonapegsomatropin)的计划商业化上市提供资金；约7.6%用于为正在进行的帕罗培特立帕肽(palopegteriparatide)的中国3期关键性试验的开放标签扩展研究部分及商业化上市的筹备工作提供资金；约1.8%用于为正在进行的那韦培肽(navepegritide)用于治疗软骨发育不全的中国2期试验的开放标签扩展研究部分及相关分析提供资金；约6.6%用于拨付营运资金及作其他一般公司用途。",公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,159,2025/04/17,"发售以供认购,发售以供配售",是,否,,7603.92,9900000.0,11385000.0,11385000.0,11385000.0,990000.0,4554000.0,8910000.0,6831000.0,,,,,1485000,0,,,,,7402300,783300000.0,783288000.0,0.0000,111000000.0,HKD,0.0001000000,USD,,72.64,,1.65
6676.HK,,6676.HK,找钢网-W,找钢网-W,已上市180D后,,,,,,,,,2025-03-07 00:00:00,2025-03-07 00:00:00,,2025-03-10,主板,,,10.0,10.0,10.0,,,,,14920000.0,,,,,,,,,,,,,,,,,,约25%预计将用于加强服务供应;约20%预计将用于扩大买家群体并增加其黏性;约20%预计将用于加强数字化及技术能力;约25%预计将用于探索跨行业扩张;及约10%预计将用于营运资金及一般公司用途。,待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.3888888888888889,补IPO打新中签结果,港股IPO首发信息一览.csv,161,2025/03/07,发售以供配售,是,否,,,1558500.0,1558500.0,1558500.0,1558500.0,,,,,,,,,,,,,,,,15585000.0,15585000.0,0.0000,665000.0,HKD,0.0000500000,USD,,,,
6693.HK,,6693.HK,赤峰黄金,赤峰黄金,已上市180D后,,,,,,2025-02-28 00:00:00,2025-02-28 00:00:00,2025-03-05 00:00:00,2025-03-06 00:00:00,2025-03-07 00:00:00,2025-03-10 00:00:00,2025-03-10,主板,,,13.72,15.83,13.72,0.0,200.0,,3197930000.0,3099500000.0,22.955967119858,9.53,3.67,,,,,,,,,,,,,,,"约50%预期将于未来五年用于现有矿场的升级及勘探,以充分实现公司的增长潜力;约40%预期将于未来三年用于在采矿业发展成熟、采矿业政策环境稳定的国家优先收购具有一定规模及优质的矿业资产(最好拥有露天矿山);约10%预期将作一般公司用途。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,160,2025/04/06,"发售以供认购,发售以供配售",是,否,,3197.93,205652000.0,205652000.0,236499800.0,236499800.0,20565200.0,20565200.0,185086800.0,185086800.0,,,,,30847800,30847800,,,,,54290800,3244777256.0,2821545440.0,423231816.0000,145277256.0,HKD,1.0000000000,CNY,,9.53,,3.67
2097.HK,,2097.HK,蜜雪集团,蜜雪集团,已上市180D后,,,,,,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-26 00:00:00,2025-02-21 00:00:00,2025-02-28 00:00:00,2025-03-03 00:00:00,2025-03-03,主板,,,202.5,202.5,202.5,,100.0,,20454220000.0,3798769660.0,39.211066633743,5258.21,35.23,,,,,,,,,,,,,,,约66%将用于提升公司端到端供应链的广度和深度。约12%将用于品牌和IP的建设和推广。约12%将用于加强各个业务环节的数字化和智能化能力。约10%将用于营运资金和其他一般企业用途。,散户极热/易拥挤,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,162,2025/03/28,"发售以供认购,发售以供配售",是,否,,20454.22,17059900.0,17059900.0,19618800.0,19618800.0,1706000.0,8530000.0,15353900.0,8529900.0,,,,,2558900,2558900,,,,,7692600,3972807000.0,3454629750.0,518177250.0000,174037340.0,HKD,1.0000000000,CNY,,5258.21,,35.23
1364.HK,,1364.HK,古茗,古茗,已上市180D后,,,,,,2025-02-04 00:00:00,2025-02-04 00:00:00,2025-02-07 00:00:00,2025-02-10 00:00:00,2025-02-11 00:00:00,2025-02-12 00:00:00,2025-02-12,主板,,,8.68,9.94,9.94,1.0,400.0,,4016100000.0,1930000000.0,27.241764665111,194.87,15.03,,,,,,,,,,,,,,,"约25%将用作扩充公司的信息技术团队及继续提升业务管理和门店运营的数字化。约25%将用作加强公司的供应链能力和提升供应链管理效率。约20%将用作加强品牌建设和与消费者联系以及采取多元化方式建立品牌形象及提高消费者认知度。约10%将用于在公司持续推行地域加密策略的同时新招聘员工负责加盟商管理,加强公司对加盟商的支持,并进一步建立紧密的加盟商团体。约10%将用作聘用产品研发方面的专家及提升公司的产品研发能力。约10%将用作营运资金及其他一般企业用途。",公开认购强,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,163,2025/03/09,"发售以供认购,发售以供配售",是,否,,4016.1,158612000.0,182403600.0,185972400.0,204272800.0,15861200.0,79306000.0,142750800.0,103097600.0,,,,,27360400,21869200,,,,,55643200,2030379848.0,1813091784.0,217379848.0000,100379848.0,HKD,0.0000100000,USD,,194.87,,15.03
2571.HK,,2571.HK,赛目科技,赛目科技,已上市180D后,,,,,,2024-12-31 00:00:00,2024-12-31 00:00:00,2025-01-10 00:00:00,2025-01-13 00:00:00,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-15,主板,,,12.0,18.0,12.99,0.16500000000000004,200.0,,3636310000.0,358600000.0,34.296,2.66,1.06,,,,,,,,,,,,,,,"公司拟划拨约占全球发售所得款项净额约62.2%于未来三年持续投资研发,以提升公司的技术能力及提升关键技术的竞争力。公司拟划拨约占全球发售所得款项净额约27.8%,用作地域扩张及营销公司的产品及服务。公司拟将约占全球发售所得款项净额约10.0%用作公司的一般企业用途及补充公司的营运资金。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,164,2025/02/10,"发售以供认购,发售以供配售",是,否,,3636.31,33333400.0,33333400.0,38333400.0,33333400.0,3333400.0,3333400.0,30000000.0,30000000.0,,,,,5000000,0,,,,,11432000,433000000.0,433000866.0,0.0000,74400000.0,HKD,1.0000000000,CNY,,2.66,,1.06
0805.HK,,0805.HK,新吉奥房车,新吉奥房车,已上市180D后,,,,,,2024-12-31 00:00:00,2024-12-31 00:00:00,2025-01-08 00:00:00,2025-01-09 00:00:00,2025-01-10 00:00:00,2025-01-13 00:00:00,2025-01-13,主板,,,1.24,1.64,1.27,0.07500000000000008,2000.0,,3313080000.0,253410000.0,,2.52,1.01,,,,,,,,,,,,,,,约65.4百万港元用于建立新生产基地及升级现有生产工厂;约102.5百万港元用于加强销售及经销网络;约60.2百万港元用于产品研发;约25.3百万港元用于营运资金及一般企业用途。,公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,165,2025/08/31,"发售以供认购,发售以供配售",是,否,,3313.08,240000000.0,240000000.0,276000000.0,240000000.0,24000000.0,24000000.0,216000000.0,216000000.0,,,,,36000000,0,,,,,,304800000.0,304800000.0,0.0000,51390000.0,HKD,0.0001000000,USD,,2.52,,1.01
2596.HK,,2596.HK,宜宾银行,宜宾银行,已上市180D后,,,,,,2024-12-30 00:00:00,2024-12-30 00:00:00,2025-01-08 00:00:00,2025-01-09 00:00:00,2025-01-10 00:00:00,2025-01-13 00:00:00,2025-01-13,主板,,,2.59,2.72,2.59,0.0,1000.0,,2747420000.0,1709280000.0,,0.21,1.14,,,,,,,,,,,,,,,"公司拟将全球发售所得款项净额(经扣除公司就全球发售应付的包销佣金及估计开支)用于强化公司的资本基础,以支持公司业务的持续增长。全球发售所得款项净额可补充公司的核心一级资本,从而提升公司的资本充足率指标,包括核心一级资本充足率、一级资本充足率及资本充足率。公司将审慎规划全球发售所得款项的投资并加强监管,以提高其使用效率。公司将进一步优化资产组合,并恰当配置于优质流动资产的投资。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,166,2025/02/07,"发售以供认购,发售以供配售",是,否,,2747.42,688400000.0,688400000.0,791660000.0,688400000.0,68840000.0,14538000.0,619560000.0,673862000.0,,,,,103260000,0,,,,,,1782960000.0,1782956000.0,0.0000,73680000.0,HKD,1.0000000000,CNY,,0.21,,1.14
