security_key,temp_code,code,name,issuer_name,lifecycle_stage,application_date,a1_date,application_status,application_status_update_date,hearing_date,prospectus_date,offer_start_date,offer_end_date,pricing_date,allotment_result_date,expected_listing_date,listing_date,board,industry,sub_industry,offer_price_low,offer_price_high,issue_price,final_price_position,board_lot,fundraising_amount_hkd,market_cap_at_ipo_hkd,net_proceeds_hkd,issue_pe,public_subscription_multiple,international_subscription_multiple,one_lot_success_rate,clawback_ratio,cornerstone_names,cornerstone_investor_count,cornerstone_amount_hkd,cornerstone_shares,cornerstone_ratio,cornerstone_lockup_months,cornerstone_lockup_end_date,cornerstone_quality_tags,sponsor_names,overall_coordinator_names,bookrunner_names,underwriter_names,proceeds_use,primary_signal,primary_action,data_completeness_score,next_data_action,source_files,ballot_applications_a_raw,ballot_applications_b_raw,ballot_applications_other_raw,ballot_applications_total_raw,ballot_subscription_a_raw,ballot_subscription_b_raw,ballot_subscription_other_raw,ballot_subscription_total_raw,ballot_success_a_raw,ballot_success_b_raw,ballot_success_other_raw,ballot_success_total_raw,ballot_valid_applications_a_raw,ballot_valid_applications_b_raw,ballot_valid_applications_other_raw,ballot_valid_applications_total_raw,cornerstone_shares_from_first_issue,global_offer_shares_ex_oa_or_exercised_raw,global_offer_shares_final_base,global_offer_shares_initial,global_offer_shares_with_oa,gross_proceeds_base_hkd,gross_proceeds_oa_hkd,gross_proceeds_with_oa_hkd,has_public_offer,international_offer_shares_final,international_offer_shares_initial,international_subscription_multiple_first_issue,is_transfer_or_intro_raw,listing_expenses_hkd,market_cap_at_ipo_hkd_mn,number,offer_currency,offer_type,one_lot_success_rate_pct_input,other_offer_shares_final_raw,other_offer_shares_initial_raw,over_allotment_exercised_shares,over_allotment_option_shares,par_value,par_value_currency,placing_or_reserved_shares_final_raw,placing_or_reserved_shares_initial_raw,public_offer_shares_final,public_offer_shares_initial,public_subscription_multiple_first_issue,reserved_f007,reserved_f026,reserved_f037,reserved_f038,reserved_f051,result_or_latest_date_raw,sale_shares_final_raw,sale_shares_initial_raw
2476.HK,,2476.HK,胜宏科技,胜宏科技,已上市0-180D,,,,,,2026-04-13 00:00:00,2026-04-13 00:00:00,2026-04-16 00:00:00,2026-04-16 00:00:00,2026-04-20 00:00:00,2026-04-21 00:00:00,2026-04-21 00:00:00,主板,电子设备和仪器；工业,信息技术,,209.88,209.88,,100.0,,21199670000.0,22879790000.0,33.768835450368,431.15,18.5,0.0070999999999999995,,"CPE Rosewood Investment Limited；Janchor Partners Pan-Asian Master Fund；Deliante Holdings Co., Ltd.；香港麦逊电子有限公司；New Alternative Limited；Morgan Stanley & Co. International plc；HACF, L.P.；Foresight Global Superior Choice SPC — Global Superior Choice Fund 1 SP、Foresight Global Superior Choice SPC — Vision Fund 1 SP及Foresight Global Superior Choice SPC — Horizon Fund 1 SP；Tropical Terrain Limited；涌容(香港)资产管理有限公司；Tanwan Inc.；Pinpoint Asset Management Limited；阳光人寿保险股份有限公司；惠州市惠联投资合伙企业(有限合伙)；Greenwoods Asset Management Hong Kong Limited；MY Asian Opportunities Master Fund, L.P.；New Golden Future Limited；Ovata Capital Management Limited；叶国富；天弘基金管理有限公司；Ruihua (International) Investment Limited；SR Wealth Securities Limited；Metazone Link (HK) Limited；Infore Funds Series 1 Open-ended Fund Company – Infore Global Equity Fund；Golden K2 Falcon Open-ended Fund Company-Golden K2 Falcon 2 Investment Fund；信银(香港)投资有限公司；Cloudview Capital Limited；博时基金(国际)有限公司；鲁花道生(北京)企业管理发展有限公司；Jump Trading Pacific Pte. Ltd.；Mirae Asset Securities Co., Ltd.；Wind Sabre Fund SPC；光大理财有限责任公司；奇点资产管理有限公司；盘京港景投资基金；Mega Prime Development Limited；Black Dragon AP SPV1；HQ TELECOM SINGAPORE PTE. LTD.；Poly Platinum Enterprises Limited",39,7812267345.0,,0.3881000000000001,6.0,2026-10-21 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,"所得款项净额约74.0%,预期将用于扩展公司在中国内地的生产;所得款项净额约7.0%,预期将用于购买mSAP制造设备及其他机器的智能制造设备,以进一步多样化公司的产品组合,保持在先进PCB技术领域的竞争优势;所得款项净额约9.0%,预期将于五年期间用于研发活动。所得款项净额约10.0%,预期将用作营运资金及一般公司用途。",公开认购强；一手中签极低；基石支持；产业方；长线基金；主权/国资；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.8888888888888888,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,219446.0,31160.0,0.0,250606.0,34917.2333,22393.25,0.0,57310.4833,24.0,144.0,0.0,168.0,915.0,101707.0,0.0,102622.0,37220100,110227500.0,95850000.0,83348000.0,95850000.0,20116998000.0,3017549700.0000,23134547700.0,是,87515200.0,75013200.0,18.5,否,254757700.0,21199.67,8,HKD,"发售以供认购,发售以供配售",0.71,,,14377500,12502000,1.0000000000,CNY,,,8334800.0,8334800.0,431.15,,,,,,2026/04/22,7983300,8334700
0068.HK,,0068.HK,群核科技,群核科技,已上市0-180D,,,,,,2026-04-09 00:00:00,2026-04-09 00:00:00,2026-04-14 00:00:00,2026-04-15 00:00:00,2026-04-16 00:00:00,2026-04-17 00:00:00,2026-04-17 00:00:00,主板,应用软件；资讯科技业,信息技术,6.72,7.62,7.62,1.0,500.0,,3848430000.0,1266400000.0,32.293016953735,1590.56,14.46,0.03,,"泰康人寿保险有限责任公司；阳光人寿保险股份有限公司；REDWOOD ELITE LIMITED；广发基金管理有限公司及广发国际资产管理有限公司；Mirae Asset Securities Co., Ltd.；雾淞资本有限公司；Hesai Hong Kong Limited；国惠(香港)控股有限公司；华营建筑集团控股有限公司",9,454524740.0,,0.3712,6.0,2026-10-17 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,所得款项净额约30.0%将用于实施公司的国际扩张策略;所得款项净额约20.0%将用于增强现有产品的功能;所得款项净额约20.0%将用于支持公司的国内销售及市场推广活动;所得款项净额约20.0%将用于投资公司的核心技术及基础设施;所得款项净额约10.0%将用作营运资金及一般企业用途。,散户极热/易拥挤；一手中签偏低；基石支持；产业方；长线基金；主权/国资；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,227540.0,13160.0,0.0,240700.0,15971.6993,12350.04,0.0,28321.7393,29.0,21.0,0.0,50.0,7195.0,76862.0,0.0,84057.0,59647000,184711500.0,160619000.0,160619000.0,184711500.0,1223916780.0,183584850.0000,1407501630.0,是,144557000.0,144557000.0,14.46,否,141101630.0,3848.43,9,HKD,"发售以供认购,发售以供配售",3.0,,,24092500,24092500,0.0000250000,USD,,,16062000.0,16062000.0,1590.56,,,,,,2026/04/20,,
3277.HK,,3277.HK,长光辰芯,长光辰芯,已上市0-180D,,,,,,2026-04-09 00:00:00,2026-04-09 00:00:00,2026-04-14 00:00:00,2026-04-09 00:00:00,2026-04-16 00:00:00,2026-04-17 00:00:00,2026-04-17 00:00:00,主板,电子元件；工业,信息技术,39.88,39.88,39.88,,100.0,,4028230000.0,2883400000.0,43.479034696524,1138.21,22.69,0.01,,CPE Peepal Investment Limited；HHLR Advisors Ltd.；UBS Asset Management (Singapore) Ltd.；Perseverance Asset Management International (Singapore) Pte. Ltd.；未来资产证券(香港)有限公司；Arc Avenue Asset Management Pte. Ltd.；Boyu Capital Management (Singapore) Pte. Ltd.；Yield Royal nvestment Holding (Singapore) PTE. LTD.；富国基金管理有限公司；广发基金管理有限公司；华泰资本投资有限公司及上海景林资产管理有限公司；WT资产管理有限公司；3W Fund Management Limited；宁远资本有限公司；工银理财有限责任公司；钟鼎资本八期投资有限公司；景林资产管理香港有限公司；广发国际资产管理有限公司；Voyage42 Master Fund；富国资产管理(香港)有限公司；易方达资产管理(香港)有限公司；Cithara Global Multi-Strategy SPC — Disruptive Innovation Investment Fund SP；华夏基金管理有限公司；盘京港景投资基金；惠理基金管理香港有限公司；China Orient International Asset Management Limited — China Orient Multi- Strategy Master Fund；SCC Foresight Ventures Ltd.；招商证券投资管理(香港)有限公司；易方达基金管理有限公司；惠理基金管理公司,30,1301989000.24,,0.49960000000000004,6.0,2026-10-17 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,"约55.0%预计将用于增加公司的研发投资,以推动持续创新并支持公司在主要应用场景(即工业成像、科学成像、专业影像及医疗成像解决方案)的持续研发及产品迭代;约21.0%预计将用于建立一个先进的CMOS图像传感器研发中心;约4.0%预计用于扩展公司的封装及测试生产线;约10.0%预计用于通过战略性地域扩张,增强公司的海外运营;约10.0%预计用于营运资金及一般企业用途。",散户极热/易拥挤；一手中签极低；基石支持；产业方；长线基金；主权/国资；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,253633.0,12868.0,0.0,266501.0,32946.9032,12868.0,0.0,45814.9032,32.0,39.0,0.0,71.0,6115.0,106647.0,0.0,112762.0,32645200,75088300.0,65294200.0,65294200.0,75088300.0,2603932696.0,390588708.0000,2994521404.0,是,58764700.0,58764700.0,22.69,否,111121404.0,4028.23,10,HKD,"发售以供认购,发售以供配售",1.0,,,9794100,9794100,1.0000000000,CNY,,,6529500.0,6529500.0,1138.21,,,,,,2026/05/08,,
6656.HK,,6656.HK,思格新能,思格新能,已上市0-180D,,,,,,2026-04-08 00:00:00,2026-04-08 00:00:00,2026-04-13 00:00:00,2026-04-08 00:00:00,2026-04-15 00:00:00,2026-04-16 00:00:00,2026-04-16 00:00:00,主板,电气部件与设备；工业,工业,324.2,324.2,324.2,,100.0,,32746960000.0,4189900000.0,49.813602413737,1102.05,31.2,0.02,,"Aranda Investments Pte. Ltd.；上海陆家嘴(集团)有限公司；高盛资产管理(香港)有限公司；UBS Asset Management (Singapore) Ltd.；CPE Energy Investment Limited；AXA Investment Managers UK Limited；Lazurite Hime L.P.；HHLR Advisors, Ltd.；工银理财有限责任公司；Tropical Terrain Limited；Scene Cloud Global Limited；Perseverance Asset Management International (Singapore) Pte. Ltd.；中国太保投资管理(香港)有限公司；Huadeng Technology Space Ventures Ltd；景林资产管理香港有限公司；正大机器人有限公司；3W Fund Management Limited；Baring Asset Management (Asia) Limited；Hillhouse Investment Management, Ltd.；富国基金管理有限公司；富国资产管理(香港)有限公司",21,2192126469.0,,0.49820000000000003,6.0,2026-10-16 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,"约38.0%将用于进一步扩大公司的研发团队及提升公司的研发设备及技术;约32.0%将用于加强公司的营销及售后服务,以推动扩大公司的全球客户群和业务覆盖范围;约12.0%将用于扩张产能;约9.0%将用于多元化公司的产品组合及扩展公司的工商业光储充解决方案;约9.0%将用于营运资金及一般公司用途。",散户极热/易拥挤；一手中签极低；基石支持；产业方；长线基金；主权/国资；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,179452.0,23278.0,0.0,202730.0,6775.6927,6699.01,0.0,13474.7027,23.0,15.0,0.0,38.0,715.0,32187.0,0.0,32902.0,6760400,13573900.0,13573900.0,13573900.0,15609900.0,4400658380.0,0.0000,4400658380.0,是,12216500.0,12216500.0,31.2,否,210758380.0,32746.96,11,HKD,"发售以供认购,发售以供配售",2.0,,,,2036000,0.1000000000,CNY,,,1357400.0,1357400.0,1102.05,,,,,,2026/04/15,,
0664.HK,,0664.HK,铜师傅,铜师傅,已上市0-180D,,,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-26 00:00:00,2026-03-27 00:00:00,2026-03-30 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,主板,多品类零售；非必需性消费,非日常生活消费品,60.0,68.0,60.0,0.0,100.0,,6868570000.0,390160000.0,6.7505535453907,59.55,1.47,0.0278,,建投国际(香港)有限公司,1,30000000.0,,0.0675,6.0,2026-09-30 00:00:00,长线基金；主权/国资,,,,,"所得款项净额约38.0%分配用于提升公司的产品开发及设计能力,其乃公司增长策略的基础;所得款项净额约24.0%分配用于提升公司的内部产能及加强需求预测与制造产出的一致性,从而提高履约灵活性并支持长期产品供应;所得款项净额约24.0%分配用于扩大及加强公司的零售及营销基础设施,重点巩固公司在中国的直营店网络、加快国际化布局及增强公司的数字化营销和内容开发能力;所得款项净额约4.0%分配用于加强公司的数字化和信息基础设施;所得款项净额约10.0%将保留用于一般营运资金及运营灵活性。",公开认购强；一手中签偏低；长线基金；主权/国资,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,26134.0,146.0,0.0,26280.0,2857.3542,146.0,0.0,3003.3542,80.0,550.0,0.0,630.0,3415.0,19903.0,0.0,23318.0,500000,7406800.0,7406800.0,7406800.0,8517800.0,444408000.0,0.0000,444408000.0,是,6295800.0,6666100.0,1.47,否,54248000.0,6868.57,12,HKD,"发售以供认购,发售以供配售",2.78,,,0,1111000,1.0000000000,CNY,,,1111000.0,740700.0,59.55,,,,,,2026/04/30,,
3625.HK,,3625.HK,傅里叶,傅里叶,已上市0-180D,,,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-26 00:00:00,2026-03-27 00:00:00,2026-03-30 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,主板,资讯科技业,信息技术,40.0,50.0,40.0,0.0,100.0,,5050430000.0,422700000.0,,3118.43,2.93,0.05,,,,0.0,,0.0,,,,,,,,"所得款项净额约46.8%,将于未来五年用于建立一个新的研发中心,以提升公司功放音频芯片的研发能力及技术竞争力。所得款项净额约17.8%将用于采购自动测试设备及建设内部自动测试验证线,以及招聘供应链管理工程师。所得款项净额约17.3%将用于寻求策略性收购及合作,以加强公司的产业整合,并巩固公司在功放音频芯片行业的地位。所得款项净额约8.1%将用于产品的营销及销售。所得款项净额约10.0%将用作营运资金及其他一般企业用途。",散户极热/易拥挤；一手中签偏低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,111790.0,6747.0,0.0,118537.0,11720.533,6747.0,0.0,18467.533,32.0,12.0,0.0,44.0,6115.0,17000.0,0.0,23115.0,,12000000.0,12000000.0,12000000.0,13800000.0,480000000.0,0.0000,480000000.0,是,9600000.0,11400000.0,2.93,否,57300000.0,5050.43,13,HKD,"发售以供认购,发售以供配售",5.0,,,0,1800000,1.0000000000,CNY,,,2400000.0,600000.0,3118.43,,,,,,2026/03/30,,
2726.HK,,2726.HK,瀚天天成,瀚天天成,已上市0-180D,,,,,,2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-25 00:00:00,2026-03-20 00:00:00,2026-03-27 00:00:00,2026-03-30 00:00:00,2026-03-30 00:00:00,主板,半导体产品；资讯科技业,信息技术,76.26,76.26,76.26,,50.0,,3851460000.0,1559500000.0,47.273014777383,50.66,1.95,0.2,,厦门先进制造业股权投资基金合伙企业(有限合伙),1,774797022.3,,0.46799999999999997,18.0,2027-09-30 00:00:00,产业方；长线基金；主权/国资,,,,,"所得款项净额的约71%,将用于在未来五年以严谨且审慎的方式扩大碳化硅外延晶片产能,以满足不断增长的市场需求；所得款项净额的约19%,将用于碳化硅外延晶片研发,以提升公司的技术能力并巩固公司的技术优势；所得款项净额的约10%,将用作营运资金及一般公司用途。",公开认购强；一手中签偏低；基石支持；产业方；长线基金；主权/国资,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,44757.0,327.0,0.0,45084.0,12931.4119,327.0,0.0,13258.4119,81.0,1357.0,0.0,1438.0,4255.0,111492.0,0.0,115747.0,10058500,21492050.0,21492050.0,21492050.0,21492050.0,1638983733.0,0.0000,1638983733.0,是,19342800.0,19342800.0,1.95,否,79483733.0,3851.46,16,HKD,"发售以供认购,发售以供配售",20.0,,,0,,1.0000000000,CNY,,,2149250.0,2149250.0,50.66,,,,,,2026/03/27,,
2526.HK,,2526.HK,德适-B,德适-B,已上市0-180D,,,,,,2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-25 00:00:00,2026-03-26 00:00:00,2026-03-27 00:00:00,2026-03-30 00:00:00,2026-03-30 00:00:00,主板,医疗保健业,医疗保健,95.6,112.5,99.0,0.201183431952663,50.0,,5681730000.0,719800000.0,,1073.37,3.45,0.03,,,,0.0,,0.0,,,,,,,,约49.0%将分配至公司核心产品AI Auto Vision的研发及商业化。约10.0%将于上市后未来三年分配至公司其他医学影像软件候选产品及医疗器械的进一步研发。约20.0%将分配至加强公司的iMedImage基座模型及AI技术。约8.0%将分配至加强公司在中国的商业化能力及市场渗透。约5.0%将分配至透过聘请约两名初级当地销售代表、八名中级当地销售代表及九名资深当地销售代表扩大公司在全球市场的业务。约8.0%将分配至寻求医疗价值链中的上下游参与者的战略合作及投资机遇。,散户极热/易拥挤；一手中签偏低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,108097.0,6920.0,0.0,115017.0,7926.1057,6197.28,0.0,14123.3857,31.0,17.0,0.0,48.0,3255.0,34999.0,0.0,38254.0,,7999200.0,7999200.0,7999200.0,7999200.0,791920800.0,0.0000,791920800.0,是,7199250.0,7199250.0,3.45,否,72120800.0,5681.73,15,HKD,"发售以供认购,发售以供配售",3.0,,,,,1.0000000000,CNY,,,799950.0,799950.0,1073.37,,,,,,2026/03/27,,
6636.HK,,6636.HK,极视角,极视角,已上市0-180D,,,,,,2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-25 00:00:00,2026-03-20 00:00:00,2026-03-27 00:00:00,2026-03-30 00:00:00,2026-03-30 00:00:00,主板,信息科技咨询与其它服务；资讯科技业,信息技术,40.0,40.0,40.0,,50.0,,2020160000.0,434400000.0,9.4551282051282,4591.37,3.41,0.1,,政金(香港)国际有限公司；George Kent International Pte.Ltd.,2,47200000.0,,0.09450000000000001,9.0,2026-12-30 00:00:00,,,,,,约60.0%的所得款项净额预期将用于增强公司的研发能力;约30.0%的所得款项净额预期将用于提升公司的商业化能力;约10.0%的所得款项净额预期将用于营运资金及一般企业用途。,散户极热/易拥挤；一手中签偏低,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,150118.0,8971.0,0.0,159089.0,24769.033,8971.0,0.0,33740.033,37.0,10.0,0.0,47.0,12255.0,18240.0,0.0,30495.0,1180000,12480000.0,12480000.0,12480000.0,12480000.0,499200000.0,0.0000,499200000.0,是,9984000.0,11856000.0,3.41,否,64800000.0,2020.16,18,HKD,"发售以供认购,发售以供配售",10.0,,,,,1.0000000000,CNY,,,2496000.0,624000.0,4591.37,,,,,,2026/03/27,,
1021.HK,,1021.HK,华沿机器人,华沿机器人,已上市0-180D,,,,,,2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-25 00:00:00,2026-03-20 00:00:00,2026-03-27 00:00:00,2026-03-30 00:00:00,2026-03-30 00:00:00,主板,电子制造服务；工业,信息技术,17.0,17.0,17.0,,200.0,,3434290000.0,1698870000.0,42.560329570498,5059.38,16.65,0.05,,HHLRA基金；广发基金；Morgan Stanley & Co. International plc；晟信集团有限公司；灏浚投资及华泰资本投资有限公司；Shrewd Pioneer Limited；Eternal Summer Consulting Company Ltd.；全顺(香港)发展有限公司；VVC Technology Fund Ltd.,9,769625760.0,,0.48739999999999994,6.0,2026-09-30 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,"所得款项净额约55.0%,将于未来五年用于提升公司的研发能力。所得款项净额约20.0%,将于未来五年用于海外业务发展,强化公司的市场领导地位,推进公司加强销售渠道和加快市场扩张步伐的商业策略。所得款项净额约15.0%,将于未来五年用于升级并扩建生产能力。所得款项净额约10.0%,将用于营运资金及一般企业用途。",散户极热/易拥挤；一手中签偏低；基石支持；产业方；长线基金；主权/国资；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,201193.0,25877.0,0.0,227070.0,40333.3148,25877.0,0.0,66210.3148,28.0,13.0,0.0,41.0,4015.0,43598.0,0.0,47613.0,45265600,106371600.0,92902600.0,80785000.0,92902600.0,1579344200.0,228973000.0000,1808317200.0,是,76745600.0,76745600.0,16.65,否,109447200.0,3434.29,14,HKD,"发售以供认购,发售以供配售",5.0,,,13469000,12117600,0.2000000000,CNY,,,16157000.0,4039400.0,5059.38,,,,,,2026/04/26,,
2729.HK,,2729.HK,凯乐士科技,凯乐士科技,已上市0-180D,,,,,,2026-03-16 00:00:00,2026-03-16 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-03-23 00:00:00,2026-03-24 00:00:00,2026-03-24 00:00:00,主板,资讯科技业,信息技术,16.4,20.4,16.66,0.06500000000000039,200.0,,4121149999.9999995,555700000.0,,2153.26,3.37,0.05,,,,0.0,,0.0,,,,,,,,"约24.5%未来六年内用于推进公司的核心机器人产品线(例如改善现有产品及开发新产品),以加强公司的市场地位、扩大公司的解决方案服务范围,并强化公司在场内物流机器人领域的领导地位。约20.5%将用于公司底层技术的研发(例如数字孪生技术、大模型技术及结合AI技术的机器人技术)及软件能力开发,以加强公司的技术能力并提升公司的产品性能,使公司能够为客户提供更智能高效的解决方案。约25.0%将用于扩大产能及提升制造能力(例如扩大制造能力及升级公司的生产系统)。约20.0%将用于支持公司的市场开发计划,包括有选择的海外业务扩张,旨在加强公司的品牌知名度及提升公司服务跨国客户的能力。约10.0%将用作营运资金及其他一般公司用途,以支持公司的日常营运及整体业务增长。",散户极热/易拥挤；一手中签偏低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,97501.0,9752.0,0.0,107253.0,9484.0673,8173.85,0.0,17657.9173,28.0,12.0,0.0,40.0,4015.0,56199.0,0.0,60214.0,,36798000.0,36798000.0,36798000.0,42317600.0,613054680.0,0.0000,613054680.0,是,33118200.0,33118200.0,3.37,否,57354680.0,4121.15,20,HKD,"发售以供认购,发售以供配售",5.0,,,0,5519600,1.0000000000,CNY,,,3679800.0,3679800.0,2153.26,,,,,,2026/04/20,,
2632.HK,,2632.HK,泽景股份,泽景股份,已上市0-180D,,,,,,2026-03-16 00:00:00,2026-03-16 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-03-23 00:00:00,2026-03-24 00:00:00,2026-03-24 00:00:00,主板,电子设备和仪器；非必需性消费,信息技术,42.0,48.0,44.2,0.36666666666666714,50.0,,2424200000.0,649670000.0,15.329861646073,68.89,1.34,0.3,,盈科壹号(香港)有限公司；香港高精尖产业(北京)发展投资有限公司,2,109947500.0,,0.1533,6.0,2026-09-24 00:00:00,产业方；长线基金；主权/国资,,,,,"预计所得款项净额的约46.7%将用于生产线扩展及自动化、智能化升级。预计所得款项净额的约32.4%将用于提升公司的研发及技术能力,以及升级公司的现有解决方案及开发基于同源技术的新产品。预计所得款项净额的约10.9%将用于与专注于光学成像、近眼显示、可穿戴产品等其他相关领域的产业价值链参与者的潜在战略合作,旨在巩固及提升公司的领先市场地位及技术能力。预计所得款项净额的约10.0%将用于营运资金及一般公司用途。",公开认购强；基石支持；产业方；长线基金；主权/国资,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,31027.0,156.0,0.0,31183.0,14683.6268,156.0,0.0,14839.6268,46.0,1215.0,0.0,1261.0,12255.0,70226.0,0.0,82481.0,2487500,16226500.0,16226500.0,16226500.0,16226500.0,717211300.0,0.0000,717211300.0,是,14603850.0,14603850.0,1.34,否,67541300.0,2424.2,19,HKD,"发售以供认购,发售以供配售",30.0,,,,,0.5000000000,CNY,,,1622650.0,1622650.0,68.89,,,,,,2026/03/23,,
2701.HK,,2701.HK,国民技术,国民技术,已上市0-180D,,,,,,2026-03-13 00:00:00,2026-03-13 00:00:00,2026-03-18 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-03-23 00:00:00,2026-03-23 00:00:00,主板,电子元件；资讯科技业,信息技术,,10.8,10.8,,200.0,,2181780000.0,943900000.0,13.64522417154,131.83,2.51,0.3,,国华人寿保险股份有限公司；Harvest Oriental II SP；戴婉琴；安江波；欣旺达财资(香港)有限公司,5,140000000.0,,0.137,6.0,2026-09-23 00:00:00,产业方；长线基金；上市公司关联,,,,,"约50.8%用于增强公司的研发能力,开发新产品系列及提升产品性能,包括高性能MCU、多协议通信芯片、专业市场芯片、车规级芯片等。约9.2%用于升级公司的现有产品组合。约15.0%的所得款项净额或141.6百万港元将用于开展战略投资及收购。约15.0%用于偿还部分尚未偿还银行贷款。约10.0%用于营运资金及其他一般公司用途。",公开认购强；基石支持；产业方；长线基金；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,55591.0,956.0,0.0,56547.0,23430.0535,956.0,0.0,24386.0535,30.0,470.0,0.0,500.0,7515.0,91250.0,0.0,98765.0,12962400,95000000.0,95000000.0,95000000.0,95000000.0,1026000000.0,0.0000,1026000000.0,是,85500000.0,85500000.0,2.51,否,82100000.0,2181.78,21,HKD,"发售以供认购,发售以供配售",30.0,,,,,1.0000000000,CNY,,,9500000.0,9500000.0,131.83,,,,,,2026/03/20,,
